,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate
3707,0,49,0,0,2,2,1,735947,735948,735893,2,2,0,0,0,0,0,2,0,1,10,189
3708,0,30,2,0,2,3,1,735968,735972,735807,1,2,0,0,0,0,0,1,1,1,10,219
3709,1,44,3,0,0,3,0,735957,735958,735917,1,1,0,0,1,1,0,2,1,1,15,103
3710,1,23,0,2,1,1,1,735913,735916,735831,1,2,0,0,0,0,2,2,0,1,30,105
3711,1,30,2,1,3,0,2,735955,735957,735914,1,1,0,0,0,0,0,2,1,1,5,209
3712,1,64,3,0,1,2,0,735964,735966,735914,3,1,1,2,1,0,0,2,1,1,10,231
3713,0,32,1,3,1,2,0,735898,735899,735833,4,2,0,2,1,0,2,2,1,1,5,100
3714,1,53,3,0,0,3,1,735965,735969,735883,1,1,1,0,0,0,0,2,1,1,40,165
3715,0,31,0,0,0,1,0,735951,735953,735839,2,1,0,0,0,0,0,1,1,0,0,239
3716,1,49,3,0,1,1,2,735965,735966,735876,2,1,0,0,0,0,2,1,1,1,15,237
3717,0,69,0,2,0,2,1,735965,735968,735807,1,1,2,2,0,0,0,2,1,1,10,228
3718,1,37,2,0,3,2,0,735802,735803,735642,2,2,1,0,1,0,1,2,1,1,5,122
3719,1,52,3,2,3,2,1,735965,735966,735880,2,2,0,0,1,0,1,1,0,1,20,229
3720,0,44,0,1,0,3,0,735966,735968,735899,2,2,1,0,0,0,0,2,1,1,30,124
3721,0,43,2,1,2,2,1,735904,735907,735845,3,2,0,0,0,0,0,2,1,1,15,215
3722,0,42,1,0,0,1,1,735966,735967,735826,1,2,0,0,1,0,0,1,1,1,20,184
3723,1,24,3,1,1,3,0,735966,735969,735897,1,1,1,0,0,0,1,1,0,1,25,244
3724,1,41,2,0,1,2,1,735872,735874,735773,2,2,0,0,0,0,2,2,1,0,0,129
3725,0,60,3,1,0,1,1,735900,735902,735836,3,1,0,0,0,0,0,2,1,0,0,218
3726,0,21,1,1,2,0,0,735900,735901,735832,5,2,0,0,0,0,0,2,1,0,0,238
3727,1,26,3,0,1,2,0,735919,735921,735866,2,2,0,0,1,0,0,1,0,0,0,197
3728,0,45,2,3,3,0,2,735952,735953,735908,2,1,0,0,0,0,0,0,1,1,5,189
3729,1,23,3,2,1,2,0,735966,735967,735898,1,1,0,0,0,0,0,0,1,1,10,142
3730,0,31,1,3,0,3,0,735919,735921,735872,4,1,0,0,0,0,2,2,1,0,0,181
3731,1,64,2,0,1,3,1,735966,735967,735888,3,3,0,0,0,0,0,1,1,1,5,168
3732,0,33,3,1,0,2,2,735966,735970,735901,1,1,0,0,1,0,0,2,1,1,20,224
3733,1,63,0,2,1,1,2,735966,735967,735897,1,1,0,0,0,0,0,2,0,1,20,141
3734,0,66,3,0,2,2,1,735970,735971,735879,4,2,2,2,0,0,0,2,1,0,0,234
3735,1,34,0,0,0,0,2,735970,735971,735879,2,2,1,2,0,0,0,1,1,0,0,232
3736,1,54,0,1,1,3,2,735970,735972,735880,4,1,0,2,0,0,0,1,0,1,5,111
3737,0,28,2,0,1,0,2,735874,735876,735784,2,1,0,0,0,0,0,2,1,1,10,176
3738,1,35,0,1,1,1,0,735965,735968,735859,2,1,0,0,1,0,0,0,1,1,10,224
3739,0,58,1,1,1,0,0,735965,735967,735858,2,2,1,0,0,0,0,1,1,1,10,175
3740,1,24,1,2,2,0,1,735964,735965,735963,3,1,1,0,1,0,0,1,0,0,0,237
3741,1,26,2,3,0,3,2,735966,735970,735882,2,2,0,2,1,0,2,1,0,1,10,100
3742,0,19,3,3,2,2,0,735954,735955,735935,1,2,0,0,1,0,0,1,1,1,25,102
3743,1,64,2,1,0,1,0,735952,735954,735878,2,1,1,0,0,0,0,1,1,1,15,247
3744,0,44,3,1,2,1,0,735966,735970,735882,2,3,0,2,0,0,0,2,1,0,0,125
3745,0,20,0,2,1,2,2,735918,735919,735806,1,2,0,2,0,0,0,1,1,0,0,120
3746,1,29,3,3,0,2,0,735918,735920,735807,3,2,0,2,1,1,0,2,1,1,20,219
3747,1,55,2,1,0,2,2,735918,735920,735807,2,1,1,2,0,0,0,2,0,1,25,153
3748,1,46,1,0,2,1,0,735918,735922,735809,2,2,0,2,0,0,2,2,1,1,20,121
3749,0,58,0,3,2,0,1,735918,735919,735806,4,1,0,2,0,0,0,1,1,0,0,120
3750,0,20,1,1,1,2,2,735918,735919,735806,2,2,0,2,1,1,0,2,0,1,25,192
3751,0,46,0,0,2,3,0,735918,735919,735806,3,1,0,2,1,0,0,2,1,1,15,227
3752,0,48,0,0,3,2,0,735918,735919,735806,1,2,0,2,1,1,1,2,1,0,0,232
3753,0,61,3,3,0,1,0,735918,735919,735806,2,2,0,2,1,1,2,2,1,1,15,157
3754,0,46,3,2,1,2,2,735918,735921,735808,2,1,0,2,0,0,1,2,1,1,20,193
3755,1,48,2,0,2,1,2,735918,735922,735809,2,1,1,2,1,1,0,2,0,1,30,136
3756,1,44,0,3,2,0,2,735918,735919,735806,1,1,1,2,1,1,2,2,1,1,10,247
3757,0,41,2,0,1,2,0,735918,735920,735807,2,1,0,2,0,0,0,2,1,1,10,202
3758,0,47,3,3,1,0,1,735918,735920,735807,2,2,0,2,0,0,0,2,1,0,0,143
3759,0,18,2,1,3,2,1,735918,735920,735807,1,1,0,2,0,0,0,2,1,1,5,118
3760,0,25,2,0,2,2,0,735918,735919,735806,1,2,0,2,0,0,2,2,1,0,0,190
3761,0,61,1,3,0,2,2,735918,735920,735807,4,1,0,2,1,0,1,2,1,1,10,196
3762,0,32,3,1,2,2,1,735918,735919,735806,2,2,0,2,0,0,0,1,1,1,10,155
3763,1,20,3,0,0,0,1,735918,735919,735806,5,1,0,2,1,1,2,1,1,0,0,129
3764,0,38,2,3,1,2,2,735918,735921,735808,1,2,0,2,0,0,0,2,1,1,30,245
3765,1,54,2,0,0,0,0,735918,735919,735806,3,1,1,2,0,0,0,2,1,0,0,189
3766,0,27,1,0,0,3,2,735918,735921,735808,1,2,0,2,0,0,0,1,1,0,0,247
3767,0,29,3,3,2,0,2,735918,735920,735807,2,1,1,2,0,0,1,2,1,0,0,250
3768,1,54,2,0,2,1,1,735918,735920,735807,1,1,0,2,1,0,0,2,1,1,10,220
3769,0,67,0,0,1,0,2,735918,735919,735806,2,2,0,2,0,0,0,2,1,1,10,131
3770,0,22,1,0,2,0,0,735972,735975,735865,3,1,0,0,0,0,0,1,0,0,0,121
3771,0,28,3,2,1,0,2,735944,735945,735842,2,2,0,0,0,0,0,2,1,1,20,126
3772,1,20,2,1,3,3,0,735958,735961,735939,2,2,1,0,1,0,0,1,0,1,5,216
3773,1,29,2,3,1,2,0,735967,735968,735968,3,1,0,0,0,0,0,1,1,1,25,129
3774,1,40,3,3,1,2,2,735967,735968,735965,3,1,1,0,0,0,0,2,0,1,10,137
3775,0,54,0,2,3,2,2,735962,735964,735959,2,1,1,2,1,1,1,2,1,1,15,223
3776,1,68,0,3,0,1,0,735962,735966,735961,2,2,0,2,1,0,0,2,1,0,0,214
3777,0,28,3,1,2,1,2,735962,735966,735961,1,2,0,2,0,0,2,1,1,1,25,245
3778,1,44,2,2,3,2,0,735962,735963,735958,2,3,1,2,1,0,2,0,1,1,5,155
3779,0,55,0,0,3,3,2,735962,735966,735961,5,1,0,2,0,0,2,2,1,1,25,218
3780,0,20,3,0,0,0,2,735958,735961,735941,1,2,1,0,0,0,0,1,1,1,25,247
3781,0,66,3,0,2,2,2,735919,735920,735858,4,2,1,0,0,0,0,0,1,1,5,170
3782,1,49,1,2,3,0,2,735958,735961,735772,2,3,0,0,0,0,0,2,1,1,5,195
3783,0,32,0,0,2,2,1,735855,735856,735724,2,2,0,0,1,0,0,1,1,1,10,100
3784,0,57,3,0,0,1,0,735961,735962,735949,3,2,0,2,0,0,0,0,1,1,15,149
3785,1,63,1,3,0,2,1,735970,735971,735885,2,1,0,2,1,1,0,0,1,0,0,232
3786,1,51,1,3,0,2,1,735973,735976,735789,2,1,0,0,0,0,0,2,1,0,0,195
3787,0,61,1,2,2,3,2,735973,735974,735889,1,1,0,0,0,0,2,1,1,1,20,154
3788,1,68,3,1,2,0,0,735914,735915,735822,1,1,1,0,1,0,2,2,1,1,30,131
3789,0,26,2,3,2,2,1,735914,735915,735822,2,2,1,0,0,0,0,1,1,0,0,187
3790,1,44,3,1,2,2,0,735970,735973,735973,2,2,0,0,1,1,0,1,1,1,20,245
3791,0,23,1,0,2,0,0,735846,735849,735706,2,1,0,0,0,0,2,2,1,1,20,156
3792,1,54,3,0,3,1,1,735775,735777,735554,5,3,0,0,0,0,0,1,1,1,10,199
3793,0,28,0,0,0,1,0,735928,735930,735813,2,2,0,2,0,0,0,2,1,0,0,108
3794,1,18,0,3,1,2,1,735960,735961,735948,2,2,0,0,0,0,0,2,1,1,25,112
3795,0,27,0,0,1,0,2,735960,735962,735938,3,2,0,0,0,0,0,2,1,1,25,160
3796,1,66,0,0,3,1,2,735971,735972,735970,3,2,0,0,0,0,0,2,1,1,15,226
3797,0,31,0,3,0,3,0,735973,735975,735916,1,1,0,0,1,1,0,1,1,0,0,160
3798,1,36,3,2,1,3,0,735967,735969,735963,3,3,0,0,0,0,0,2,0,1,20,129
3799,1,23,0,3,2,3,2,735971,735972,735961,2,2,1,0,1,0,0,2,0,0,0,144
3800,1,51,3,3,3,1,1,735969,735973,735954,2,2,1,0,0,0,0,1,1,1,10,111
3801,0,54,0,0,2,0,1,735969,735973,735954,4,1,0,0,1,1,0,1,1,1,10,231
3802,1,60,3,0,0,1,2,735975,735978,735904,3,2,0,0,1,1,2,1,0,1,20,180
3803,1,20,2,0,3,2,1,735976,735977,735808,5,2,0,0,0,0,0,1,0,1,5,190
3804,1,24,1,1,1,3,2,735862,735863,735663,4,2,1,0,1,0,0,2,1,1,5,244
3805,0,35,3,1,0,1,0,735971,735972,735971,5,1,0,0,0,0,2,2,1,0,0,127
3806,0,32,2,1,2,3,2,735968,735970,735942,1,1,0,0,0,0,2,1,1,1,20,223
3807,1,51,1,0,2,3,1,735971,735972,735971,5,1,1,0,0,0,0,1,1,1,30,108
3808,0,42,1,0,2,3,2,735968,735970,735942,3,2,0,0,0,0,0,1,1,1,10,204
3809,0,66,2,0,0,3,1,735876,735878,735768,2,2,0,0,0,0,0,2,1,0,0,210
3810,0,46,1,1,2,0,2,735962,735965,735950,2,1,2,0,0,0,0,2,0,1,10,193
3811,1,65,2,2,1,0,0,735876,735879,735776,1,1,0,0,1,0,0,1,1,1,10,177
3812,1,26,3,3,2,0,0,735986,735987,735900,3,2,0,0,0,0,0,2,1,1,40,164
3813,1,61,1,2,2,2,2,735845,735846,735669,5,3,0,0,0,0,1,0,1,1,40,237
3814,0,59,2,0,2,3,2,735969,735972,735966,1,3,0,0,0,0,1,1,1,1,15,197
3815,1,44,1,0,1,1,1,735975,735976,735968,5,1,0,0,0,0,0,2,0,1,10,177
3816,0,63,1,1,1,0,0,735899,735900,735801,2,3,1,0,1,0,0,2,1,1,20,225
3817,0,33,1,0,2,3,2,735975,735976,735877,1,1,2,0,1,0,0,1,1,0,0,182
3818,0,66,3,0,3,0,0,736003,736006,735834,2,3,1,0,0,0,0,1,1,1,5,157
3819,0,38,0,1,2,2,1,735853,735854,735570,2,1,0,0,0,0,0,1,1,1,25,153
3820,1,56,0,0,1,1,1,735936,735937,735815,2,3,1,0,1,0,0,0,1,1,40,117
3821,0,60,1,2,2,3,1,735976,735977,735977,2,1,0,0,1,1,0,1,0,0,0,242
3822,1,34,3,3,1,0,0,735971,735974,735959,2,2,0,0,1,0,2,0,1,1,40,231
3823,0,66,2,0,0,2,2,735971,735975,735960,5,1,0,0,1,0,0,1,1,1,40,132
3824,1,66,2,1,1,2,0,735971,735973,735958,2,1,0,0,0,0,2,2,1,0,0,113
3825,1,63,0,0,2,3,1,735978,735979,735956,1,1,1,0,0,0,0,0,0,1,5,157
3826,0,48,2,3,3,2,2,735978,735979,735979,3,1,0,0,0,0,0,2,1,1,5,162
3827,0,27,2,0,0,1,0,735958,735959,735925,2,1,0,0,1,1,0,2,0,1,10,135
3828,1,23,1,2,3,2,1,735979,735981,735980,3,2,0,0,0,0,0,1,1,0,0,144
3829,1,29,0,2,1,2,0,735978,735979,735972,3,3,0,2,1,1,0,1,1,1,10,243
3830,0,28,3,1,0,0,0,735862,735865,735693,2,2,1,2,0,0,1,1,1,1,20,199
3831,0,54,1,2,0,2,2,735980,735981,735809,3,3,0,0,1,0,0,2,1,1,10,113
3832,1,54,3,0,1,2,0,735970,735971,735959,1,1,0,0,0,0,0,2,1,1,15,229
3833,1,34,0,2,2,2,0,735958,735959,735928,1,2,0,0,0,0,1,0,1,1,5,231
3834,0,34,2,0,0,2,2,735982,735984,735981,2,1,2,0,0,0,0,1,0,1,30,154
3835,1,66,3,1,1,3,0,735981,735982,735979,2,1,0,0,1,0,2,1,1,1,5,138
3836,0,24,3,0,1,3,0,735958,735961,735927,3,1,0,0,0,0,0,2,0,1,5,133
3837,1,66,1,2,1,2,2,735961,735965,735939,2,1,0,0,0,0,0,2,0,1,10,122
3838,0,56,3,0,3,2,1,735984,735985,735982,2,1,1,0,0,0,0,2,0,1,20,147
3839,1,52,1,0,0,2,0,735987,735989,735888,2,2,0,2,0,0,0,2,1,0,0,158
3840,0,40,3,3,1,2,2,735984,735985,735982,3,2,0,0,0,0,2,0,1,1,20,206
3841,1,57,0,0,2,1,1,735985,735986,735983,2,1,0,0,1,0,0,0,1,1,10,118
3842,1,49,3,1,2,1,2,735985,735988,735975,2,1,0,0,0,0,1,2,1,1,20,219
3843,1,47,2,0,3,3,0,735986,735989,735978,3,3,1,0,1,1,0,2,1,1,5,228
3844,1,24,3,2,0,1,1,735986,735989,735988,4,2,0,2,0,0,0,2,1,0,0,203
3845,0,28,2,0,2,0,1,735820,735821,735648,4,2,1,2,0,0,1,0,1,0,0,207
3846,1,66,0,2,0,3,0,735981,735985,735971,2,2,0,0,0,0,0,1,1,1,5,193
3847,1,50,1,1,1,1,2,735992,735994,735834,2,2,1,0,0,0,2,2,0,1,20,177
3848,0,44,1,0,3,2,1,735990,735992,735838,1,2,0,0,0,0,0,2,1,1,20,120
3849,1,67,2,0,2,1,0,735988,735989,735985,3,1,1,0,0,0,2,2,1,1,25,224
3850,0,46,1,2,0,3,1,736031,736032,735818,5,2,0,0,1,1,1,2,1,1,5,146
3851,0,26,0,3,3,0,0,735990,735991,735837,3,3,0,0,0,0,0,2,0,1,20,116
3852,0,44,0,0,3,0,1,735989,735991,735986,1,1,0,0,0,0,0,0,1,1,5,239
3853,0,34,1,3,0,2,1,735979,735981,735965,1,2,1,0,1,0,2,0,1,0,0,239
3854,1,52,2,1,0,3,0,735989,735993,735991,2,1,0,0,0,0,0,2,1,0,0,110
3855,0,51,0,0,2,2,0,735958,735959,735879,2,1,0,0,0,0,2,2,1,0,0,246
3856,0,61,3,1,2,3,1,735983,735985,735952,1,2,1,0,0,0,0,2,0,1,20,101
3857,1,30,1,1,1,1,2,735983,735984,735951,3,2,0,0,0,0,0,2,1,1,20,172
3858,1,33,1,1,0,1,0,735807,735809,735624,2,1,0,0,0,0,0,2,1,1,10,105
3859,1,29,1,2,0,2,2,735993,735996,735995,1,1,2,0,0,0,0,1,0,1,10,115
3860,1,66,1,1,0,2,0,735970,735972,735924,2,1,0,2,0,0,2,1,1,1,20,100
3861,0,62,1,2,2,0,1,735968,735971,735814,2,2,2,2,0,0,0,2,1,1,15,238
3862,0,58,3,1,2,3,2,735981,735984,735969,2,1,1,0,1,0,2,1,1,1,40,212
3863,1,65,2,2,0,1,0,735974,735975,735953,2,1,0,0,1,0,0,2,1,1,5,148
3864,1,24,3,2,2,3,0,735995,735996,735993,3,2,0,0,1,0,0,0,1,1,30,116
3865,0,45,1,1,3,3,1,735995,735996,735993,5,2,1,0,0,0,0,2,1,1,25,163
3866,0,28,1,0,1,0,1,735996,735998,735998,1,2,0,0,0,0,0,2,0,1,25,233
3867,0,28,1,0,2,2,0,735990,735993,735980,1,1,0,0,1,1,2,0,1,0,0,203
3868,1,19,2,0,1,0,0,735988,735991,735980,2,3,0,0,0,0,0,2,1,1,5,137
3869,1,41,1,1,1,1,2,735974,735976,735948,2,1,2,0,0,0,0,2,1,1,10,192
3870,0,68,0,0,2,3,2,736002,736006,735905,2,1,1,0,0,0,1,1,1,0,0,113
3871,0,61,2,2,0,3,0,735913,735914,735712,4,1,0,0,0,0,0,2,0,1,40,162
3872,1,70,3,3,1,1,0,735984,735988,735855,4,3,0,0,0,0,1,0,1,1,20,129
3873,0,24,1,3,1,3,2,735993,735996,735992,2,2,0,0,0,0,0,2,1,1,30,169
3874,1,63,1,1,1,0,0,736001,736002,735886,1,2,0,0,0,0,0,2,1,1,5,230
3875,1,65,3,2,1,0,2,735897,735898,735798,2,1,0,0,1,0,0,2,1,0,0,209
3876,1,38,3,3,1,2,2,736001,736002,735905,1,1,1,0,0,0,0,2,1,1,25,226
3877,0,64,2,2,3,0,1,735975,735977,735938,2,1,0,2,0,0,0,1,1,0,0,101
3878,1,52,0,0,2,3,2,735978,735982,735936,2,1,0,0,1,0,1,2,0,1,5,150
3879,1,51,3,0,2,2,1,735978,735980,735934,3,2,2,0,0,0,2,1,1,1,20,150
3880,0,68,0,0,2,3,2,735981,735982,735962,2,2,1,0,0,0,0,1,1,1,5,156
3881,1,65,3,3,0,0,1,735983,735985,735843,1,2,0,0,0,0,2,2,1,0,0,132
3882,1,21,1,0,1,3,0,735982,735983,735966,4,2,0,0,0,0,0,1,0,1,10,159
3883,1,55,0,2,0,1,2,735974,735977,735951,2,2,0,0,0,0,1,2,0,1,15,196
3884,0,37,0,2,0,2,0,735972,735973,735890,2,2,2,0,0,0,0,2,1,1,5,143
3885,1,68,1,0,0,2,2,735957,735958,735859,1,2,0,0,0,0,0,2,1,1,15,155
3886,1,69,1,0,2,1,2,735991,735992,735979,2,1,1,0,1,0,2,1,1,1,40,126
3887,1,59,0,0,0,2,1,735999,736000,735998,2,1,0,0,0,0,0,2,1,0,0,206
3888,1,30,0,0,3,0,0,735997,735998,735980,5,1,1,0,0,0,2,2,1,1,5,179
3889,1,29,0,0,2,3,1,736003,736006,735918,1,2,0,0,0,0,0,1,0,1,10,206
3890,1,34,0,2,1,1,0,736003,736006,735918,4,1,1,0,0,0,0,2,0,0,0,170
3891,1,53,1,0,0,3,0,735989,735992,735974,3,2,0,0,0,0,2,1,1,0,0,242
3892,1,22,1,0,1,3,1,735989,735992,735974,2,3,0,0,1,0,0,1,1,1,40,214
3893,0,42,0,2,3,3,2,736007,736009,735798,2,3,0,2,0,0,0,1,0,1,10,235
3894,1,53,2,0,1,1,2,735982,735986,735957,2,2,0,0,0,0,0,2,1,0,0,170
3895,0,46,0,3,2,2,0,735982,735983,735911,5,1,0,2,0,0,0,2,1,0,0,216
3896,0,25,2,0,2,0,1,735982,735983,735911,5,2,0,2,1,0,2,2,1,1,20,130
3897,1,34,2,2,2,0,1,735982,735984,735912,2,2,1,2,0,0,1,2,1,1,30,154
3898,1,69,0,0,1,2,2,735982,735983,735911,3,3,0,2,1,1,0,2,1,1,20,171
3899,0,59,0,3,2,1,2,735982,735983,735911,3,1,1,2,0,0,0,2,0,1,5,103
3900,1,26,2,2,1,2,2,735982,735984,735912,2,1,0,2,1,1,0,2,0,0,0,171
3901,1,43,2,3,1,1,2,735988,735991,735979,2,1,1,0,0,0,0,0,1,0,0,122
3902,0,49,0,2,2,2,0,735982,735983,735911,1,2,0,2,1,1,2,0,1,1,15,201
3903,1,66,1,3,2,2,0,735982,735984,735912,1,1,1,2,1,0,0,0,1,1,10,164
3904,0,49,0,0,2,3,1,735982,735984,735912,1,1,0,2,0,0,0,0,1,0,0,160
3905,1,61,1,1,2,2,0,735982,735983,735911,2,3,0,2,0,0,0,1,0,1,25,168
3906,1,45,2,0,0,1,0,735981,735982,735960,2,1,1,0,0,0,0,1,1,1,5,210
3907,0,58,0,1,0,0,0,735982,735984,735912,2,3,0,2,1,0,0,1,1,0,0,182
3908,0,42,0,0,0,1,2,735982,735983,735911,2,1,0,2,0,0,2,2,1,1,20,247
3909,0,41,3,3,0,0,0,735982,735985,735913,2,2,1,2,0,0,0,2,1,1,10,176
3910,0,66,1,0,0,0,0,735982,735983,735911,1,1,0,2,0,0,2,1,1,1,30,224
3911,1,35,3,1,0,1,0,735982,735983,735911,3,1,0,2,0,0,1,2,1,0,0,228
3912,1,44,3,3,0,2,1,735982,735983,735911,5,1,0,2,0,0,0,2,1,1,40,194
3913,0,58,1,0,1,1,0,735982,735983,735911,5,1,0,2,1,0,0,0,1,1,15,131
3914,0,70,2,2,3,2,1,735982,735983,735911,5,2,0,2,0,0,0,1,0,0,0,170
3915,1,37,2,1,2,2,1,735982,735983,735911,1,2,0,2,0,0,0,0,1,1,30,188
3916,1,49,2,2,0,3,2,735982,735984,735912,3,3,1,2,0,0,0,0,0,1,10,228
3917,0,60,1,0,2,3,0,735982,735985,735913,2,3,0,2,1,1,0,1,1,1,20,109
3918,0,55,3,1,1,2,2,735982,735983,735911,2,1,0,2,0,0,0,2,0,1,10,195
3919,0,33,1,3,0,3,0,735982,735984,735912,1,2,0,2,0,0,2,2,1,1,10,189
3920,1,26,1,2,3,0,1,735967,735971,735816,1,2,0,2,1,0,0,2,0,1,40,140
3921,0,66,2,3,1,1,1,736004,736005,735911,1,3,1,0,0,0,2,2,1,1,5,164
3922,0,39,3,2,1,3,2,736004,736005,735911,2,3,0,0,0,0,0,2,1,1,5,230
3923,1,18,2,2,1,3,2,735981,735982,735901,4,2,1,2,0,0,0,1,1,1,10,216
3924,1,18,3,3,0,0,2,736007,736010,735842,5,1,1,0,0,0,2,1,1,1,5,166
3925,1,23,3,2,2,2,2,735967,735969,735849,3,1,0,0,1,0,1,1,1,1,20,160
3926,0,18,1,3,2,3,1,735996,735999,735991,1,1,0,0,1,0,1,2,1,1,10,228
3927,1,58,3,3,1,3,1,735998,735999,735995,2,2,2,0,0,0,0,1,1,1,10,162
3928,0,56,0,2,2,2,0,735913,735914,735803,4,3,1,0,0,0,0,1,0,1,20,234
3929,1,60,1,0,2,2,1,736004,736005,735862,2,1,1,0,0,0,2,1,0,1,5,118
3930,1,40,2,3,2,3,0,736004,736006,735863,2,3,0,0,0,0,2,2,1,1,10,183
3931,1,38,3,3,2,3,2,735996,735997,735895,4,2,0,2,0,0,0,0,1,0,0,243
3932,1,60,3,3,1,3,0,735996,735999,735897,2,2,0,2,0,0,2,1,1,1,5,148
3933,1,42,0,0,1,2,2,735996,735997,735895,3,2,0,2,1,0,0,2,1,1,40,233
3934,0,31,1,1,0,0,1,735996,735997,735895,2,1,0,2,0,0,1,1,1,1,20,194
3935,0,40,0,0,1,2,2,735996,736000,735898,2,3,0,2,0,0,0,1,0,0,0,191
3936,0,52,1,0,0,0,0,735996,735998,735896,2,1,0,2,0,0,2,2,1,0,0,171
3937,0,60,0,0,3,1,1,736002,736003,735998,1,2,0,0,0,0,2,2,0,0,0,199
3938,0,69,0,1,0,2,2,736006,736007,735890,3,2,1,0,0,0,0,0,1,0,0,145
3939,1,25,0,0,2,0,2,736006,736009,735857,1,3,1,0,1,1,0,2,1,1,20,117
3940,0,68,2,1,1,1,2,735975,735978,735946,2,1,0,0,1,0,2,2,1,0,0,171
3941,0,25,2,1,2,1,0,736005,736006,735903,2,2,1,2,1,0,0,0,1,0,0,113
3942,1,29,1,1,2,2,2,735979,735980,735877,1,2,0,2,1,0,2,2,1,1,20,179
3943,0,64,0,2,1,2,2,736005,736006,735903,2,1,0,2,0,0,0,0,1,0,0,189
3944,1,51,3,0,1,2,0,736005,736009,735906,3,2,0,2,0,0,0,2,1,0,0,208
3945,0,25,3,2,0,1,2,735979,735980,735877,5,1,1,2,0,0,0,2,1,1,20,147
3946,0,36,0,0,2,2,0,735979,735980,735877,2,1,0,2,0,0,0,2,1,0,0,227
3947,0,53,0,2,1,2,2,735979,735980,735877,4,3,1,2,1,0,2,1,0,0,0,157
3948,0,22,2,0,2,3,1,735979,735982,735879,1,3,0,2,1,1,0,2,1,1,20,175
3949,0,61,0,3,2,3,2,735979,735981,735878,2,2,2,2,0,0,1,0,0,0,0,224
3950,1,19,2,3,0,1,2,735979,735981,735878,2,1,0,2,0,0,0,2,1,1,20,135
3951,0,42,0,1,0,2,0,736005,736008,735905,2,1,1,2,0,0,2,2,1,0,0,173
3952,1,41,0,0,3,3,0,736005,736006,735903,3,1,0,2,0,0,0,0,0,1,20,220
3953,1,61,1,0,2,0,2,736005,736006,735903,2,2,0,2,1,1,0,0,1,1,15,214
3954,1,26,2,2,1,1,0,736005,736006,735903,4,2,1,2,1,0,2,2,1,1,30,130
3955,1,61,0,3,2,1,2,736005,736008,735905,3,2,0,2,0,0,0,2,1,0,0,125
3956,1,28,0,2,1,2,0,735979,735981,735878,3,1,0,2,1,0,0,1,1,1,25,117
3957,1,25,2,0,2,3,1,735979,735983,735880,4,1,0,2,1,0,0,2,1,0,0,165
3958,0,21,0,0,1,2,2,736005,736007,735904,5,1,0,2,1,0,2,2,1,0,0,187
3959,1,66,0,2,0,2,2,736005,736006,735903,2,2,0,2,0,0,0,2,0,1,15,117
3960,0,64,1,0,2,2,0,735853,735854,735542,2,1,0,0,0,0,0,2,1,0,0,132
3961,0,62,3,1,1,1,1,736005,736006,736004,1,1,1,0,1,0,0,2,1,1,5,182
3962,1,38,0,2,0,1,0,736006,736008,735905,4,1,0,0,1,0,0,2,1,1,30,128
3963,0,43,2,3,0,3,0,736007,736009,735906,3,1,0,0,0,0,0,2,1,1,10,123
3964,0,60,3,3,2,2,0,735990,735991,735952,5,3,1,2,1,0,1,2,1,1,40,158
3965,0,20,3,2,2,2,1,735990,735991,735952,1,1,0,2,1,0,0,2,0,1,10,239
3966,0,45,2,0,0,0,1,736010,736012,735909,4,2,1,0,0,0,0,1,1,0,0,114
3967,0,58,1,1,1,0,2,735998,736000,735993,1,2,0,0,0,0,0,2,1,1,30,201
3968,1,62,1,3,0,3,1,735962,735963,735899,1,3,0,0,0,0,0,2,1,1,25,203
3969,1,48,0,0,0,1,0,735962,735966,735902,2,1,0,0,0,0,2,2,1,0,0,199
3970,0,18,1,0,0,0,2,735962,735963,735899,2,2,1,0,0,0,0,0,0,1,10,197
3971,0,57,2,1,2,2,2,735962,735964,735900,1,1,0,0,0,0,0,1,1,1,15,187
3972,1,37,2,0,0,3,1,735962,735964,735900,1,2,0,0,0,0,0,2,1,1,15,192
3973,1,64,0,3,2,3,0,735962,735964,735900,1,1,0,0,0,0,2,2,0,0,0,158
3974,1,20,3,2,1,1,0,735962,735964,735900,1,2,1,0,1,0,0,2,1,0,0,142
3975,0,25,2,1,2,2,2,736005,736006,735979,2,2,0,0,0,0,2,0,1,1,25,191
3976,0,63,2,0,0,2,1,735962,735965,735901,2,1,0,0,0,0,0,2,0,1,30,156
3977,1,42,2,0,0,3,0,735962,735964,735900,3,1,0,0,0,0,0,2,1,1,10,196
3978,1,61,1,3,0,3,0,735962,735963,735899,5,2,0,0,0,0,2,1,1,0,0,106
3979,1,18,1,2,0,0,0,735962,735963,735899,1,3,1,0,0,0,0,2,1,1,5,101
3980,0,52,0,0,0,2,0,735962,735964,735900,2,2,1,0,1,0,0,1,1,1,20,223
3981,0,38,0,2,2,2,2,735962,735963,735899,1,1,0,0,0,0,0,2,0,1,20,204
3982,0,67,0,1,0,0,2,735962,735963,735899,2,3,0,0,0,0,0,2,1,1,5,248
3983,0,29,2,0,0,1,0,736010,736012,735782,2,2,0,0,1,0,2,2,1,1,30,137
